Article,Base Price (HTVA),Base Price (TVA),ArticleURL,Checked on
Fit-to-Fix 4000120006 Jeu de forets étagés - universel - 3 pièces - HSS-G rectifié - plastique - 4-12 / 4-20 / 6-30 mm,42.22,51.09,https://www.fixami.be/fr/fit-to-fix-4000120006-jeu-de-forets-etages-universel-3-pieces-hss-g-rectifie-plastique-4-12-4-20-6-30-mm.html,2025-10-16 14:24:01
Fit-to-Fix 4000130007 Jeu de forets perforateurs - universel - SDS-Plus Premium - 7 pièces - 2 couteaux - PVC - 5-6-8 x 110 mm / 6-8-10-12 x 160 mm,18.67,22.59,https://www.fixami.be/fr/fit-to-fix-4000130007-jeu-de-forets-perforateurs-universel-sds-plus-premium-7-pieces-2-couteaux-pvc-5-6-8-x-110-mm-6-8-10-12-x-160-mm.html,2025-10-16 14:24:06
Fit-to-Fix  4000130008 Jeu de forets perforateurs - universel - SDS-Plus Premium - 7 pièces - 2/4 couteaux - acier - 5-6-8 x 110 mm / 6-8-10-12 x 160 mm,29.99,36.29,https://www.fixami.be/fr/fit-to-fix-4000130008-jeu-de-forets-perforateurs-universel-sds-plus-premium-7-pieces-2-4-couteaux-acier-5-6-8-x-110-mm-6-8-10-12-x-160-mm.html,2025-10-16 14:24:11
Fit-to-Fix 4000150010 Jeu de scies cloches - universel - 16 pièces - Bi-métal - PVC - 19 à 76 mm,56.44,68.29,https://www.fixami.be/fr/fit-to-fix-4000150010-jeu-de-scies-cloches-universel-16-pieces-bi-metal-pvc-19-a-76-mm.html,2025-10-16 14:24:17
Fit-to-Fix  4000160011 Jeu de forets universels - 5 pièces - Plastique - 4-5-6-8-10 mm,18.34,22.19,https://www.fixami.be/fr/fit-to-fix-4000160011-jeu-de-forets-universels-5-pieces-plastique-4-5-6-8-10-mm.html,2025-10-16 14:24:21
Fit-to-Fix 4000140012 Jeu de mèche à bois rapide - universel - 13 pièces - Montage rapide -8-10-12-13-14-16-17-18-19-20-22-25 mm,18.17,21.99,https://www.fixami.be/fr/fit-to-fix-4000140012-jeu-de-meche-a-bois-rapide-universel-13-pieces-montage-rapide-8-10-12-13-14-16-17-18-19-20-22-25-mm.html,2025-10-16 14:24:26
Fit-to-Fix  4000140013 Jeu de mèche à bois - universel -  8 pièces - plastique - 3-4-5-6-7-8-9-10 mm,4.29,5.19,https://www.fixami.be/fr/fit-to-fix-4000140013-jeu-de-meche-a-bois-universel-8-pieces-plastique-3-4-5-6-7-8-9-10-mm.html,2025-10-16 14:24:31
Milwaukee 4932471904 - Bouchons d'oreilles réutilisables,6.02,7.29,https://www.fixami.be/fr/milwaukee-4932471904-bouchons-d-oreilles-reutilisables.html,2025-10-16 14:24:36
Rubi 3958 Kit système de niveau Delta - 2mm,39.7,48.04,https://www.fixami.be/fr/rubi-3958-kit-systeme-de-niveau-delta-2mm.html,2025-10-16 14:24:40
DeWALT DWHT77100 Télémètre laser,44.38,53.7,https://www.fixami.be/fr/dewalt-dwht77100-telemetre-laser.html,2025-10-16 14:24:48
"Bosch GSR 12V-35 FC 12V LI-ion Battery Vis Drill Set (2x3,0h) dans L-Boxx",277.68,335.99,https://www.fixami.be/fr/bosch-gsr-12v-35-fc-12v-li-ion-battery-vis-drill-set-2x3-0h-dans-l-boxx.html,2025-10-16 14:24:53
Bosch GSR 18V-55 Jeu de visseuses sans fil 18V Li-Ion (2x4.0Ah) en L-Boxx,255.69,309.38,https://www.fixami.be/fr/bosch-gsr-18v-55-jeu-de-visseuses-sans-fil-18v-li-ion-2x4.0ah-en-l-boxx.html,2025-10-16 14:24:58
"Bosch GSR 12V-35 12V LI-ion Battery Vis Drill Set (2x3,0h) dans L-Boxx",212.79,257.48,https://www.fixami.be/fr/bosch-gsr-12v-35-12v-li-ion-battery-vis-drill-set-2x3-0h-dans-l-boxx.html,2025-10-16 14:25:02
Bosch GSB 18V-55 18V LI-ion Batterie Ensemble de Perceuses (2x4.0h) dans L-Boxx,264.15,319.62,https://www.fixami.be/fr/bosch-gsb-18v-55-18v-li-ion-batterie-ensemble-de-perceuses-2x4.0h-dans-l-boxx.html,2025-10-16 14:25:07
Bosch GDR 18V-210 C 18V Li-ion visseuse à chocs sans fil en L-Boxx,147.93,179.0,https://www.fixami.be/fr/bosch-gdr-18v-210-c-18v-li-ion-visseuse-a-chocs-sans-fil-en-l-boxx.html,2025-10-16 14:25:13
Bosch GDR 18V-210 C 18V Li-Ion jeu de visseuses à chocs sans fil (2x4.0Ah) en L-Boxx,289.02,349.71,https://www.fixami.be/fr/bosch-gdr-18v-210-c-18v-li-ion-jeu-de-visseuses-a-chocs-sans-fil-2x4.0ah-en-l-boxx.html,2025-10-16 14:25:17
Bosch GDX 18V-210 C 18V Tournevis de bataille de batterie Li-ion / Slagmurgeinter,164.83,199.44,https://www.fixami.be/fr/bosch-gdx-18v-210-c-18v-tournevis-de-bataille-de-batterie-li-ion-slagmurgeinter.html,2025-10-16 14:25:22
Bosch GDX 18V-210 C 18V Li-ion visseuse à percussion sans fil  (2x4.0Ah) en L-Boxx,309.59,374.6,https://www.fixami.be/fr/bosch-gdx-18v-210-c-18v-li-ion-visseuse-a-percussion-sans-fil-2x4.0ah-en-l-boxx.html,2025-10-16 14:25:27
Bosch GDR 18V-200 + GSR 18V-55 Li-ion Ensemble  batteries (2x 4.0Ah ) dans L-Case,344.04,416.29,https://www.fixami.be/fr/bosch-gdr-18v-200-gsr-18v-55-li-ion-ensemble-batteries-2x-4.0ah-dans-l-case.html,2025-10-16 14:25:33
BOSCH GBH 5-40 D HAMMER,478.5,578.99,https://www.fixami.be/fr/bosch-gbh-5-40-d-hammer.html,2025-10-16 14:25:37
BOSCH GWS 22-230 J + GWS 880 Machine de meulage d'apertinaire dans la valise,206.6,249.99,https://www.fixami.be/fr/bosch-gws-22-230-j-gws-880-machine-de-meulage-d-apertinaire-dans-la-valise.html,2025-10-16 14:25:42
BOSCH FSN 1400 SET ACCESSOIRES SYSTÈME DANS LACHAGE DE TOLLES,184.7,223.49,https://www.fixami.be/fr/bosch-fsn-1400-set-accessoires-systeme-dans-lachage-de-tolles.html,2025-10-16 14:25:47
Milwaukee 4932471931 - Lames de scies circulaires - CSB P W 165 x 20 x 1.6 x 24ATB,28.94,35.02,https://www.fixami.be/fr/milwaukee-4932471931-lames-de-scies-circulaires-csb-p-w-165-x-20-x-1.6-x-24atb.html,2025-10-16 14:25:52
Milwaukee 4932471932 - Lames de scies circulaires - CSB P W 165 x 20 x 1.6 x 40ATB,29.5,35.7,https://www.fixami.be/fr/milwaukee-4932471932-lames-de-scies-circulaires-csb-p-w-165-x-20-x-1.6-x-40atb.html,2025-10-16 14:25:57
Milwaukee 4932478095 - Lames pour scies sur table,27.76,33.59,https://www.fixami.be/fr/milwaukee-4932478095-lames-pour-scies-sur-table.html,2025-10-16 14:26:01
"Milwaukee 4932471320 - Lames de scies circulaires pour scies à onglets - CSB MS W 254 x 30 x 3,0 x 60ATB neg.",75.19,90.98,https://www.fixami.be/fr/milwaukee-4932471320-lames-de-scies-circulaires-pour-scies-a-onglets-csb-ms-w-254-x-30-x-3-0-x-60atb-neg..html,2025-10-16 14:26:05
Milwaukee 4932471868 - Tournevis compact à cliquet 8 en 1,18.93,22.91,https://www.fixami.be/fr/milwaukee-4932471868-tournevis-compact-a-cliquet-8-en-1.html,2025-10-16 14:26:10
Milwaukee 4932471506 - Clés à cliquet mixtes MAX BITE™ - 13mm - 1pc,18.66,22.58,https://www.fixami.be/fr/milwaukee-4932471506-cles-a-cliquet-mixtes-max-bite-13mm-1pc.html,2025-10-16 14:26:15
Milwaukee 4932471510 - Clés à cliquet mixtes MAX BITE™ - 17mm -1 pc,20.32,24.59,https://www.fixami.be/fr/milwaukee-4932471510-cles-a-cliquet-mixtes-max-bite-17mm-1-pc.html,2025-10-16 14:26:19
Milwaukee 4932471512 - Clés à cliquet mixtes MAX BITE™ - 19mm - 1pc,23.63,28.59,https://www.fixami.be/fr/milwaukee-4932471512-cles-a-cliquet-mixtes-max-bite-19mm-1pc.html,2025-10-16 14:26:24
Milwaukee 4932471815 - Mètre ruban large premium - 5 -1pc,23.4,28.32,https://www.fixami.be/fr/milwaukee-4932471815-metre-ruban-large-premium-5-1pc.html,2025-10-16 14:26:29
DeWALT DCF620E1K-XJ 18V Li-Ion sans fil visseuse pour cloisons sèches / visseuse à ruban (1 x batterie Power Stack) en TSTAK,280.09,338.91,https://www.fixami.be/fr/dewalt-dcf620e1k-xj-18v-li-ion-sans-fil-visseuse-pour-cloisons-seches-visseuse-a-ruban-1-x-batterie-power-stack-en-tstak.html,2025-10-16 14:26:33
DeWALT DCBP034 18V Li -ion Batterie - 1.7AH - Powerstack ™ - DCBP034 -XJ,51.64,62.49,https://www.fixami.be/fr/dewalt-dcbp034-18v-li-ion-batterie-1.7ah-powerstack-dcbp034-xj.html,2025-10-16 14:26:38
"DeWALT DCBP034 Duopack 18V Li -ion Batterie - 1,7AH - Powerstack ™ - DCBP034E2 -XJ (2 pièces)",102.26,123.73,https://www.fixami.be/fr/dewalt-dcbp034-duopack-18v-li-ion-batterie-1-7ah-powerstack-dcbp034e2-xj-2-pieces.html,2025-10-16 14:26:43
Product 346241,12.14,14.69,https://www.fixami.be/fr/product-346241.html,2025-10-16 14:26:48
Bostik H14 Pistolet à calfeutrer,41.73,50.49,https://www.fixami.be/fr/bostik-h14-pistolet-a-calfeutrer.html,2025-10-16 14:26:56
Wolfcraft Master 650 ERGO Établi- 120kg,135.09,163.46,https://www.fixami.be/fr/wolfcraft-master-650-ergo-etabli-120kg.html,2025-10-16 14:27:01
Repair Care 2027005 Mastic de réparation Dry Flex - 100+200ml,66.66,80.66,https://www.fixami.be/fr/repair-care-2027005-mastic-de-reparation-dry-flex-100-200ml.html,2025-10-16 14:27:06
Repair Care 3019107 Enduit de rebouchage,52.69,63.75,https://www.fixami.be/fr/repair-care-3019107-enduit-de-rebouchage.html,2025-10-16 14:27:11
DeWALT DCMPH566N 18V li-ion batterie Trimmer sur le carboie de cortage aci,178.17,215.58,https://www.fixami.be/fr/dewalt-dcmph566n-18v-li-ion-batterie-trimmer-sur-le-carboie-de-cortage-aci.html,2025-10-16 14:27:16
Hellberg Safety 27016-091 Lunettes de sécurité Oganesson Clear AS - claires,5.31,6.43,https://www.fixami.be/fr/hellberg-safety-27016-091-lunettes-de-securite-oganesson-clear-as-claires.html,2025-10-16 14:27:20
Hellberg Safety 27614-091 Lunettes de sécurité – Verre fumée,5.55,6.71,https://www.fixami.be/fr/hellberg-safety-27614-091-lunettes-de-securite-verre-fumee.html,2025-10-16 14:27:25
Rupes RU-HSS73 Ponceuse sans fil,471.08,570.01,https://www.fixami.be/fr/rupes-ru-hss73-ponceuse-sans-fil.html,2025-10-16 14:27:29
Sola - Niveau à bulle d'architecte  R100  - 100mm,14.04,16.99,https://www.fixami.be/fr/sola-niveau-a-bulle-d-architecte-r100-100mm.html,2025-10-16 14:27:34
Leister Triac ST Pistolet à air chaud - Mallette - 1600W,428.13,518.04,https://www.fixami.be/fr/leister-triac-st-pistolet-a-air-chaud-mallette-1600w.html,2025-10-16 14:27:39
"Leister 100.303 - Buse de tubulaire(ø 31.5) ø 5 mm, 37 mm, 15° Angle, convient pour une buse de soudage rapide",54.85,66.37,https://www.fixami.be/fr/leister-100.303-buse-de-tubulaire-oe-31.5-oe-5-mm-37-mm-150-angle-convient-pour-une-buse-de-soudage-rapide.html,2025-10-16 14:27:44
"Leister 107.132 - Buse à fente large (ø 31.5) 40 x 2 mm, 15° Angle",54.85,66.37,https://www.fixami.be/fr/leister-107.132-buse-a-fente-large-oe-31.5-40-x-2-mm-150-angle.html,2025-10-16 14:27:48
Leister 107123 Embouts,51.73,62.59,https://www.fixami.be/fr/leister-107123-embouts.html,2025-10-16 14:27:53
Bessey STE300 Autres outils à main,46.69,56.49,https://www.fixami.be/fr/bessey-ste300-autres-outils-a-main.html,2025-10-16 14:27:58
Dynaplus 0289.01.00410 Jeu de vis pour panneaux d'aggloméré 1600 pièces - Intérieur - Zingué - Torx,64.99,78.64,https://www.fixami.be/fr/dynaplus-0289.01.00410-jeu-de-vis-pour-panneaux-d-agglomere-1600-pieces-interieur-zingue-torx.html,2025-10-16 14:28:02
Pica 534/46 Stylo permanent classique - Rond - Noir - 1mm (10 pcs),11.81,14.29,https://www.fixami.be/fr/pica-534-46-stylo-permanent-classique-rond-noir-1mm-10-pcs.html,2025-10-16 14:28:07
Festool TS 60 KEBQ-Plus Scie circulaire dans Systainer – 1500 W - 168 mm,592.75,717.23,https://www.fixami.be/fr/festool-ts-60-kebq-plus-scie-circulaire-dans-systainer-1500-w-168-mm.html,2025-10-16 14:28:12
Festool TS 60 KEBQ-Plus-FS - Scie circulaire – Avec Systainer – 1500 W - 168 mm - avec rail de guidage,744.62,900.99,https://www.fixami.be/fr/festool-ts-60-kebq-plus-fs-scie-circulaire-avec-systainer-1500-w-168-mm-avec-rail-de-guidage.html,2025-10-16 14:28:17
"Festool HW 168x1,8x20 PW16 Lame de scie circulaire",36.44,44.09,https://www.fixami.be/fr/festool-hw-168x1-8x20-pw16-lame-de-scie-circulaire.html,2025-10-16 14:28:22
"Festool HW 168x1,8x20 W28 Lame de scie circulaire",40.66,49.2,https://www.fixami.be/fr/festool-hw-168x1-8x20-w28-lame-de-scie-circulaire.html,2025-10-16 14:28:26
"Festool HW 168x1,8x20 WD42 Lame de scie circulaire",50.05,60.56,https://www.fixami.be/fr/festool-hw-168x1-8x20-wd42-lame-de-scie-circulaire.html,2025-10-16 14:28:31
"Festool 205766 Lame de scie circulaire - HW 168x1,8x20 - 52T - Stratifié",69.17,83.69,https://www.fixami.be/fr/festool-205766-lame-de-scie-circulaire-hw-168x1-8x20-52t-stratifie.html,2025-10-16 14:28:36
"Festool HW 168x1,8x20 TF52 A Lame de scie circulaire",70.45,85.24,https://www.fixami.be/fr/festool-hw-168x1-8x20-tf52-a-lame-de-scie-circulaire.html,2025-10-16 14:28:41
Festool 205769 Lame de scie circulaire diamantée - DIA 168x1.8x20 - 4T - MATERIAUX ABRASIFS,86.62,104.81,https://www.fixami.be/fr/festool-205769-lame-de-scie-circulaire-diamantee-dia-168x1.8x20-4t-materiaux-abrasifs.html,2025-10-16 14:28:45
Festool 577288 Accessoires guide parallèle,18.78,22.72,https://www.fixami.be/fr/festool-577288-accessoires-guide-parallele.html,2025-10-16 14:28:50
Festool 577341 Accessoires pour scie électrique,50.4,60.99,https://www.fixami.be/fr/festool-577341-accessoires-pour-scie-electrique.html,2025-10-16 14:28:54
Milwaukee LDR50 Récepteur laser 50 m - Vert - IP54,140.19,169.63,https://www.fixami.be/fr/milwaukee-ldr50-recepteur-laser-50-m-vert-ip54.html,2025-10-16 14:28:59
EUROM Safe-T-Convect 2400 Chauffage par convection - 2400W - 90m3,62.77,75.95,https://www.fixami.be/fr/eurom-safe-t-convect-2400-chauffage-par-convection-2400w-90m3.html,2025-10-16 14:29:03
"Makita CL002GD213 - Aspirateur balai sans-fil - Li-ion 40 V Max (2 X 2,5 Ah) - Bleu",449.65,544.08,https://www.fixami.be/fr/makita-cl002gd213-aspirateur-balai-sans-fil-li-ion-40-v-max-2-x-2-5-ah-bleu.html,2025-10-16 14:29:08
"Makita CL002GD214 - Aspirateur balai sans-fil - 40 V Max Li-ion - Kit (2 X 2,5 Ah) - Noir",459.41,555.89,https://www.fixami.be/fr/makita-cl002gd214-aspirateur-balai-sans-fil-40-v-max-li-ion-kit-2-x-2-5-ah-noir.html,2025-10-16 14:29:13
"Makita CL002GD215 - Aspirateur balai sans-fil - 40 V Max Li-ion - Kit (2 X 2,5 Ah) - Blanc",459.41,555.89,https://www.fixami.be/fr/makita-cl002gd215-aspirateur-balai-sans-fil-40-v-max-li-ion-kit-2-x-2-5-ah-blanc.html,2025-10-16 14:29:17
Makita CL003GZ - Aspirateur sans-fil - 40 V Max Li-ion - 200 mbar,153.23,185.41,https://www.fixami.be/fr/makita-cl003gz-aspirateur-sans-fil-40-v-max-li-ion-200-mbar.html,2025-10-16 14:29:22
Makita CL003GZ04 - Aspirateur balai sans-fil - 40 V Max Li-ion - 200 mbar - Machine seule,161.58,195.51,https://www.fixami.be/fr/makita-cl003gz04-aspirateur-balai-sans-fil-40-v-max-li-ion-200-mbar-machine-seule.html,2025-10-16 14:29:27
Makita CS002GZ - Scie circulaire sans-fil - 40V Max Li-ion - 185 mm - Machine seule,371.07,449.0,https://www.fixami.be/fr/makita-cs002gz-scie-circulaire-sans-fil-40v-max-li-ion-185-mm-machine-seule.html,2025-10-16 14:29:32
"Makita DDF487RTJ -Perceuse visseuse sans-fil - 18 V Li-ion - 2 batteries 5,0 ah - Makpac - 13 mm",242.14,292.99,https://www.fixami.be/fr/makita-ddf487rtj-perceuse-visseuse-sans-fil-18-v-li-ion-2-batteries-5-0-ah-makpac-13-mm.html,2025-10-16 14:29:37
"Makita DHG181RT Décapeur thermique sans-fil 18 V Li-ion (1 X 5,0 Ah) en coffret - 550°C - 200 L/min",218.17,263.99,https://www.fixami.be/fr/makita-dhg181rt-decapeur-thermique-sans-fil-18-v-li-ion-1-x-5-0-ah-en-coffret-5500c-200-l-min.html,2025-10-16 14:29:42
Makita DVP181ZK - Pompe à vide sans-fil - 18V Li-ion - 113 L/min - 3 Pa - Coffret - Machine seule,618.58,748.48,https://www.fixami.be/fr/makita-dvp181zk-pompe-a-vide-sans-fil-18v-li-ion-113-l-min-3-pa-coffret-machine-seule.html,2025-10-16 14:29:47
Makita GA041GZ Meuleuse d'angle sans-fil - 40 V Max Li-ion - X-Lock - 125 mm - Machine seule,194.11,234.87,https://www.fixami.be/fr/makita-ga041gz-meuleuse-d-angle-sans-fil-40-v-max-li-ion-x-lock-125-mm-machine-seule.html,2025-10-16 14:29:52
Makita GA044GZ Meuleuse d'angle sans-fil - 40 V Max Li-ion - X-Lock - 125 mm - Machine seule,198.37,240.03,https://www.fixami.be/fr/makita-ga044gz-meuleuse-d-angle-sans-fil-40-v-max-li-ion-x-lock-125-mm-machine-seule.html,2025-10-16 14:29:57
"Makita DFR452RTJ Visseuse à bande sans-fil - 18 V Li-ion - Kit complet (2 X 5,0 Ah) dans Mbox - 20-41 mm",456.21,552.01,https://www.fixami.be/fr/makita-dfr452rtj-visseuse-a-bande-sans-fil-18-v-li-ion-kit-complet-2-x-5-0-ah-dans-mbox-20-41-mm.html,2025-10-16 14:30:01
Makita DFR452ZJ Visseuse automatique sans-fil - 18 V Li-ion - Machine seule - dans Mbox - 20-41 mm,312.26,377.84,https://www.fixami.be/fr/makita-dfr452zj-visseuse-automatique-sans-fil-18-v-li-ion-machine-seule-dans-mbox-20-41-mm.html,2025-10-16 14:30:06
"Makita DFR551RTJ Visseuses à bande sans-fil 18 V Li-ion - Kit complet (2 X 5,0 Ah) dans Mbox - 25-55 mm",420.66,509.0,https://www.fixami.be/fr/makita-dfr551rtj-visseuses-a-bande-sans-fil-18-v-li-ion-kit-complet-2-x-5-0-ah-dans-mbox-25-55-mm.html,2025-10-16 14:30:11
Makita DFR551ZJ - Visseuse à bande sans-fil 18 V Li-ion - 25-55 mm - Machine seule -,294.19,355.97,https://www.fixami.be/fr/makita-dfr551zj-visseuse-a-bande-sans-fil-18-v-li-ion-25-55-mm-machine-seule.html,2025-10-16 14:30:16
"Makita CL003GD201 - Aspirateur sans-fil - 40 V Max Li-ion - Kit (2 X 2,5 Ah) - 200 mbar - Bleu",428.26,518.19,https://www.fixami.be/fr/makita-cl003gd201-aspirateur-sans-fil-40-v-max-li-ion-kit-2-x-2-5-ah-200-mbar-bleu.html,2025-10-16 14:30:21
"Makita KP001GM201 -Rabot sans-fil  - 40V Max Li-ion - 2 batteries 4,0 Ah - Mbox - 82 mm",576.99,698.16,https://www.fixami.be/fr/makita-kp001gm201-rabot-sans-fil-40v-max-li-ion-2-batteries-4-0-ah-mbox-82-mm.html,2025-10-16 14:30:26
"Makita KP001GM202 - Rabot sans-fil - 40V Max Li-ion - 2 batteries 4,0 Ah - AWS - Mbox - 82 mm",611.91,740.41,https://www.fixami.be/fr/makita-kp001gm202-rabot-sans-fil-40v-max-li-ion-2-batteries-4-0-ah-aws-mbox-82-mm.html,2025-10-16 14:30:31
Makita PB002GZ - Scie à ruban sans-fil - 40V Max Li-ion  - 127 mm - Machine seule,418.88,506.85,https://www.fixami.be/fr/makita-pb002gz-scie-a-ruban-sans-fil-40v-max-li-ion-127-mm-machine-seule.html,2025-10-16 14:30:36
"Makita PT001GD101 Cloueuse de finition sans fil - 40 V Max Li-ion - 1 batterie 2,5 Ah - Coffret - 23 gauge - 15 à 35 mm",520.13,629.36,https://www.fixami.be/fr/makita-pt001gd101-cloueuse-de-finition-sans-fil-40-v-max-li-ion-1-batterie-2-5-ah-coffret-23-gauge-15-a-35-mm.html,2025-10-16 14:30:40
Makita PT001GZ Cloueuse de finition sans fil - 40 V Max Li-ion batterie - 23 gauge - 15 à 35 mm - Machine seule,307.98,372.66,https://www.fixami.be/fr/makita-pt001gz-cloueuse-de-finition-sans-fil-40-v-max-li-ion-batterie-23-gauge-15-a-35-mm-machine-seule.html,2025-10-16 14:30:46
Makita PV001GZ Polisseuse rotative sans-fil - 40 V Max Li-ion - 180 mm - Machine seule,252.51,305.54,https://www.fixami.be/fr/makita-pv001gz-polisseuse-rotative-sans-fil-40-v-max-li-ion-180-mm-machine-seule.html,2025-10-16 14:30:50
"Makita VC008GM201 - Aspirateur dorsal sans-fil - 40 V Max Li-ion - Set (2 X 4,0 Ah) - 180 mbar",662.14,801.19,https://www.fixami.be/fr/makita-vc008gm201-aspirateur-dorsal-sans-fil-40-v-max-li-ion-set-2-x-4-0-ah-180-mbar.html,2025-10-16 14:30:55
Makita VC008GZ - Aspirateur dorsal sans-fil - 40 V Max Li-ion - 180 mbar - Machine seule,263.63,318.99,https://www.fixami.be/fr/makita-vc008gz-aspirateur-dorsal-sans-fil-40-v-max-li-ion-180-mbar-machine-seule.html,2025-10-16 14:31:01
Makita 191T38-7 Manche élagueuse pour tronçonneuse EY403 mP,140.49,169.99,https://www.fixami.be/fr/makita-191t38-7-manche-elagueuse-pour-tronconneuse-ey403-mp.html,2025-10-16 14:31:06
Hammerite 5094165 Peinture de sol,23.49,28.42,https://www.fixami.be/fr/hammerite-5094165-peinture-de-sol.html,2025-10-16 14:31:10
Hammerite 5093655 Peinture de sol,19.78,23.93,https://www.fixami.be/fr/hammerite-5093655-peinture-de-sol.html,2025-10-16 14:31:16
Hammerite 5093667 Laque,11.23,13.59,https://www.fixami.be/fr/hammerite-5093667-laque.html,2025-10-16 14:31:22
Hammerite 5110536 Laque Pour Radiateur,12.26,14.84,https://www.fixami.be/fr/hammerite-5110536-laque-pour-radiateur.html,2025-10-16 14:31:27
Hammerite 5096129 Laque,20.33,24.6,https://www.fixami.be/fr/hammerite-5096129-laque.html,2025-10-16 14:31:33
-,-,-,https://www.fixami.be/fr/cetabever-5289050-teinture.html,2025-10-16 14:31:38
Cetabever 6341990 Autres fournitures de peinture,9.74,11.79,https://www.fixami.be/fr/cetabever-6341990-autres-fournitures-de-peinture.html,2025-10-16 14:31:39
Makita 194417-8 Bande antidérapante pour rails de guidage - 10m,31.98,38.69,https://www.fixami.be/fr/makita-194417-8-bande-antiderapante-pour-rails-de-guidage-10m.html,2025-10-16 14:31:44
Makita E-12304 Jeu de scies cloches 7 pièces dans un coffret - 44mm - bois/métal,85.86,103.89,https://www.fixami.be/fr/makita-e-12304-jeu-de-scies-cloches-7-pieces-dans-un-coffret-44mm-bois-metal.html,2025-10-16 14:31:48
"Metabo 18V - Batterie Li-Power  - 5,2Ah",63.21,76.49,https://www.fixami.be/fr/metabo-18v-batterie-li-power-5-2ah.html,2025-10-16 14:31:53
Metabo KS 55 FS scie circulaire – coffret – 1200 W – 160 mm avec rail de guidage,199.99,241.99,https://www.fixami.be/fr/metabo-ks-55-fs-scie-circulaire-coffret-1200-w-160-mm-avec-rail-de-guidage.html,2025-10-16 14:31:58
Stanley 8215410STF585 Compresseur,246.24,297.95,https://www.fixami.be/fr/stanley-8215410stf585-compresseur.html,2025-10-16 14:32:03
Rapid RP100 Pince à rivets multiples avec mécanisme de réduction de force - 3.2-4.8 mm,45.45,54.99,https://www.fixami.be/fr/rapid-rp100-pince-a-rivets-multiples-avec-mecanisme-de-reduction-de-force-3.2-4.8-mm.html,2025-10-16 14:32:07
DeWALT DCS571NT-XJ Scie circulaire sans fil,166.05,200.92,https://www.fixami.be/fr/dewalt-dcs571nt-xj-scie-circulaire-sans-fil.html,2025-10-16 14:32:12
"DeWALT DCK276P3T-QW Perceuse à percussion 18 V Li-ion XR (DCD996) et visseuse à percussion sans fil (DCF887) en coffret TSTAK IV (3x 5,0 Ah)",442.35,535.24,https://www.fixami.be/fr/dewalt-dck276p3t-qw-perceuse-a-percussion-18-v-li-ion-xr-dcd996-et-visseuse-a-percussion-sans-fil-dcf887-en-coffret-tstak-iv-3x-5-0-ah.html,2025-10-16 14:32:17
DeWALT DCM848N-XJ Polisseur sans fil,191.76,232.03,https://www.fixami.be/fr/dewalt-dcm848n-xj-polisseur-sans-fil.html,2025-10-16 14:32:22
DeWALT DCM849P2-QW Polisseur sans fil,376.99,456.16,https://www.fixami.be/fr/dewalt-dcm849p2-qw-polisseur-sans-fil.html,2025-10-16 14:32:26
DeWALT DCH072NT-XJ Marteau perforateur 12V Li-ion XR -Machine seul- TSTAK - SDS-Plus - 1.1 J,139.66,168.99,https://www.fixami.be/fr/dewalt-dch072nt-xj-marteau-perforateur-12v-li-ion-xr-machine-seul-tstak-sds-plus-1.1-j.html,2025-10-16 14:32:32
DeWALT DCM849N-XJ Polisseur sans fil,208.43,252.2,https://www.fixami.be/fr/dewalt-dcm849n-xj-polisseur-sans-fil.html,2025-10-16 14:32:37
DeWALT DWD241-QS Malaxeur,235.31,284.72,https://www.fixami.be/fr/dewalt-dwd241-qs-malaxeur.html,2025-10-16 14:32:42
DeWALT DCK422P3T-QW Pack outils sans fil,629.99,762.29,https://www.fixami.be/fr/dewalt-dck422p3t-qw-pack-outils-sans-fil.html,2025-10-16 14:32:46
DeWALT DCG418NT-XJ Meuleuse d'angle sans fil,218.45,264.32,https://www.fixami.be/fr/dewalt-dcg418nt-xj-meuleuse-d-angle-sans-fil.html,2025-10-16 14:32:51
DeWALT DCS369NT-XJ Scie sabre sans fil,123.42,149.34,https://www.fixami.be/fr/dewalt-dcs369nt-xj-scie-sabre-sans-fil.html,2025-10-16 14:32:56
DeWALT DCD701D2-QW Perceuse visseuse sans fil,158.95,192.33,https://www.fixami.be/fr/dewalt-dcd701d2-qw-perceuse-visseuse-sans-fil.html,2025-10-16 14:33:01
DeWALT DCD708P2T-QW Perceuse visseuse sans fil,277.91,336.27,https://www.fixami.be/fr/dewalt-dcd708p2t-qw-perceuse-visseuse-sans-fil.html,2025-10-16 14:33:06
DeWALT DCK2062E2T-QW Pack outils sans fil,329.99,399.29,https://www.fixami.be/fr/dewalt-dck2062e2t-qw-pack-outils-sans-fil.html,2025-10-16 14:33:11
DeWALT DCS356E1T-XJ Outil multifonction sans fil,180.34,218.21,https://www.fixami.be/fr/dewalt-dcs356e1t-xj-outil-multifonction-sans-fil.html,2025-10-16 14:33:16
DeWALT DCS312D2-QW Scie sabre sans fil,251.66,304.51,https://www.fixami.be/fr/dewalt-dcs312d2-qw-scie-sabre-sans-fil.html,2025-10-16 14:33:21
DeWALT DCD703L2T Perceuse visseuse sans fil,254.64,308.11,https://www.fixami.be/fr/dewalt-dcd703l2t-perceuse-visseuse-sans-fil.html,2025-10-16 14:33:26
DeWALT DCD703NT-XJ Perceuse visseuse sans fil,131.4,159.0,https://www.fixami.be/fr/dewalt-dcd703nt-xj-perceuse-visseuse-sans-fil.html,2025-10-16 14:33:31
